gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1144285623																										455636										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:36:56Z			https://www.inaturalist.org/observations/455636				© Ben VanderWeide some rights reserved	Ben VanderWeide												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/455636	455636		Ben VanderWeide								wild									Small animal on the right. I assume the larger antelope is a Greater Kudu												2011-03-30T08:12:23-05:00	13:12:23Z						2011-03-30 08:12:23																BW	Central				Khama Rhino Sanctuary											-22.234438	26.72002		8013																																			769231				2013-11-13T19:59:36Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1144279454																										2089073										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:55:31Z			https://www.inaturalist.org/observations/2089073				© Andrea Pompele some rights reserved	Andrea Pompele												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/2089073	2089073		Andrea Pompele								wild																					2015-09-15T09:20:49+03:00	06:20:49Z						2015-09-15 09:20:49 AM																TZ	Iringa				Mdonya Old River Camp											-7.6858334541	34.650554657																																					3944022				2015-10-09T08:38:11Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1143542026																										1946100										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:04Z			https://www.inaturalist.org/observations/1946100				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1946100	1946100		Johnny Wilson								wild																					2010-12-23							23 Dec 2010																ZA	Mpumalanga				Kruger National Park, ZA-MP-EH, ZA-MP, ZA											-25.153177	31.257114		1249																																			3706116				2015-09-14T18:38:35Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1143541987																										1946037										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:55:34Z			https://www.inaturalist.org/observations/1946037				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1946037	1946037		Johnny Wilson								wild																					2010-12-22							22 Dec 2010																ZA	Mpumalanga				Kruger National Park, ZA-MP-EH, ZA-MP, ZA											-24.991115	31.607924		1055																																			3705979				2015-09-14T18:26:38Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1135527977																										1887504										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:51:25Z			https://www.inaturalist.org/observations/1887504				© Matt Muir some rights reserved	Matt Muir												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1887504	1887504		Matt Muir								wild																					2015-08-16T15:11:00+02:00	13:11:00Z						August 16, 2015 15:11																BW	North-West				Moremi Game Reserve											-19.446236	23.520947		500																																			3572661				2015-08-24T14:15:55Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1135527074																										1885142										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:51:24Z			https://www.inaturalist.org/observations/1885142				© Matt Muir some rights reserved	Matt Muir												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1885142	1885142		Matt Muir								wild									Impala approaching within 40m of a lion pride, sounding the alarm.												2015-08-15T10:30:00+02:00	08:30:00Z						August 15, 2015 10:30																BW	North-West				NG33											-19.501704	23.614832		54																																			3566472				2015-08-23T17:17:41Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1135350974																										1858819										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:08Z			https://www.inaturalist.org/observations/1858819				© Eric Wrubel some rights reserved	Eric Wrubel												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1858819	1858819		Eric Wrubel								wild																					2015-08-03T09:35:27+03:00	06:35:27Z						Mon Aug 03 2015 09:35:27 GMT+0300 (GMT+3)																KE	Isiolo				Samburu, Isiolo North, KE-IS, KE											0.576642	37.544392		5																																			3504292				2015-08-13T18:03:11Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1135345223																										1158706										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:47:32Z			https://www.inaturalist.org/observations/1158706				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1158706	1158706		Johnny Wilson								wild																					2015-01-03T17:08:37+02:00	15:08:37Z						Sat Jan 03 2015 17:08:37 GMT+0200 (GMT+2)																ZA	North West				Dr Kenneth Kaunda, ZA-NW, ZA											-26.712518	26.692509		10																																			2110256				2015-01-03T18:16:19Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1134971193																										1834099										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:10Z			https://www.inaturalist.org/observations/1834099				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1834099	1834099		Johnny Wilson								wild																					2008-07-23							2008-07-23																KE	Narok				Masai Mara, Narok West, KE-NR, KE											-1.54957	35.26783		3484																																			3449702				2015-08-05T13:04:22Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1134962740																										844286										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:26:00Z			https://www.inaturalist.org/observations/844286				© Matt Muir some rights reserved	Matt Muir												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/844286	844286		Matt Muir								wild																					2014-08-11T11:58:00+03:00	08:58:00Z						August 11, 2014 11:58																KE	Laikipia				Ol Pejeta											0.02525	36.964878		40																																			1494632				2014-08-23T20:51:50Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1099973936																										1728957										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:51:37Z			https://www.inaturalist.org/observations/1728957				© seasav some rights reserved	seasav												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1728957	1728957		seasav								wild																					2015-06-21							2015-06-21																ZA	KwaZulu-Natal				Tala Private Game Reserve, South Africa											-29.831036	30.535099		1461																																			3235781				2015-07-06T15:55:06Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1099962763																										1696488										http://creativecommons.org/licenses/by-nc/4.0/			2018-11-21T06:21:18Z			https://www.inaturalist.org/observations/1696488				© Sidney Shema some rights reserved	Sidney Shema												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1696488	1696488		Sidney Shema								wild																					2015-06-21							2015-06-21																KE	Machakos				Acacia Camp, Swara Plains											-1.546138	37.09362		4416																																			3168757				2015-06-27T09:45:32Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1098921129																										1685813										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:51:42Z			https://www.inaturalist.org/observations/1685813				© Kyle Smith some rights reserved	Kyle Smith												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1685813	1685813		Kyle Smith								wild									Seen as we drove from Malelane to Skukuza for the first time. The South Africans told us we would eventually get bored of impala, but at this point in time, they were new to the Americans, so we were still excited to see them.												2014-09-07							2014-09-07																ZA	Mpumalanga				Skukuza											-25.232771	31.556854		27022																																			3149449				2015-06-24T19:21:00Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1098920021																										1675849										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:51:41Z			https://www.inaturalist.org/observations/1675849				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1675849	1675849		Johnny Wilson								wild																					2009-08-23							2009-08-23																ZA	Limpopo				Mopani, ZA-NP, ZA											-24.215814	30.604134		2607																																			3135804				2015-06-23T17:14:33Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1098907172																										1620854										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:13Z			https://www.inaturalist.org/observations/1620854				© Carmelina Mora Alvarez some rights reserved	Carmelina Mora Alvarez												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1620854	1620854		Carmelina Mora Alvarez								wild																					2014-10-11							2014-10-11																KE	Nakuru				Nakuru Town East, KE-NK, KE											-0.28333	36.06667																																					3042283				2015-06-12T02:01:25Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1098895110																										1297341										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:47:24Z			https://www.inaturalist.org/observations/1297341				© Johnny Wilson some rights reserved	Johnny Wilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1297341	1297341		Johnny Wilson								wild																					2015-02-28T09:07:30+02:00	07:07:30Z						Sat Feb 28 2015 09:07:30 GMT+0200 (GMT+2)																ZA	Mpumalanga				Matjulu Loop											-25.466994	31.497788		5																																			2431975				2015-03-16T18:36:50Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1092895039																										1536022										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:15Z			https://www.inaturalist.org/observations/1536022				© Sidney Shema some rights reserved	Sidney Shema												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1536022	1536022		Sidney Shema								wild																					2015-05-23							2015-05-23																KE					Kitengela, Kenya											-1.412973	36.894665		1214																																			2884655				2015-05-24T09:58:59Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1088949494																										1397654										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:18Z			https://www.inaturalist.org/observations/1397654				© Sidney Shema some rights reserved	Sidney Shema												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1397654	1397654		Sidney Shema								wild																					2014-12-13							2014-12-13																KE	Meru				Meru National Park											-0.002747	38.324432		15227																																			2621497				2015-04-16T10:09:23Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1088948848																										1396144										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:17Z			https://www.inaturalist.org/observations/1396144				© bcraft93 some rights reserved	bcraft93												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1396144	1396144		bcraft93								wild									Male												2015-01-04							2015-01-04																ZA	Mpumalanga				Pullen Farms											-25.573878	31.182096		143																																			2618232				2015-04-15T19:32:09Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1088942641																										1380182										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:47:09Z			https://www.inaturalist.org/observations/1380182				© ehfrandahl some rights reserved	ehfrandahl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1380182	1380182		ehfrandahl								wild																					2015-04-02T15:41:25+03:00	12:41:25Z						2015-04-02 15:41:25																KE	Narok				Masai Mara, Narok, Rift Valley, Kenya											-1.3000033333	35.04072																																					2583627				2015-04-09T19:01:21Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1088895657																										1047943										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T16:46:32Z			https://www.inaturalist.org/observations/1047943				© Chris Nash some rights reserved	Chris Nash												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1047943	1047943		Chris Nash								wild									A male and several females seen grazing on low grasses etc.												2008-10-31T09:22:00+10:00	23:22:00Z						2008-10-31 9:22am																SZ	Manzini				Sondzela Game Reserve, Lobamba, Swaziland											-26.49518611	31.19525278																																					1864479				2014-10-31T12:09:42Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1088888978																										169845										http://creativecommons.org/licenses/by/4.0/			2019-01-23T00:45:14Z			https://www.inaturalist.org/observations/169845				© Brian Gratwicke some rights reserved	Brian Gratwicke												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/169845	169845		Brian Gratwicke								wild																					2012-12-27T08:44:41-05:00	13:44:41Z						2012-12-27 08:44:41																ZW	Harare				Harare, Harare, Zimbabwe											-17.83795	31.088712																																					258316				2012-12-31T10:33:56Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
